subject_name,course_name,course_url
Humanities,Literatura y cultura tradicional de México,/course/edx-literatura-y-cultura-tradicional-de-mexico-3956
Humanities,Electronic Literature,/course/edx-electronic-literature-3605
Humanities,Seducciones de Sor Juana,/course/edx-seducciones-de-sor-juana-3957
Humanities,Writing Case Studies: Science of Delivery,/course/edx-writing-case-studies-science-of-delivery-4908
Humanities,Free Will and Neuroscience,/course/world-science-u-free-will-and-neuroscience-5215
Humanities,Smithsonian’s Objects That Define America,/course/edx-smithsonian-s-objects-that-define-america-3321
Humanities,Innovative Cascadia Poetry,/course/canvas-network-innovative-cascadia-poetry-5630
Humanities,The American Renaissance: Classic Literature of the 19th Century,/course/edx-the-american-renaissance-classic-literature-of-the-19th-century-4916
Humanities,Intermediate Chinese Grammar 中级汉语语法,/course/edx-intermediate-chinese-grammar--2435
Humanities,Etica  de la felicidad,/course/edx-etica-de-la-felicidad-5299
Humanities,CCAA | Contemporary Chinese Art Award,/course/iversity-ccaa-contemporary-chinese-art-award-5399
Humanities,Shakespeare On the Page and in Performance: Young Love,/course/edx-shakespeare-on-the-page-and-in-performance-young-love-6039
Humanities,Spanish for Beginners,/course/iversity-spanish-for-beginners-3258
Education & Teaching,Enhancing teacher education through OER: Tess-India,/course/edx-enhancing-teacher-education-through-oer-tess-india-3232
Education & Teaching,Copyright for Educators (K-12/HE),/course/canvas-network-copyright-for-educators-k-12-he-7744
Education & Teaching,Five Strategies for Learning Online,/course/independent-five-strategies-for-learning-online-10772
Education & Teaching,Teaching With Technology and Inquiry: An Open Course For Teachers,/course/edx-teaching-with-technology-and-inquiry-an-open-course-for-teachers-3481
Education & Teaching,Peer Mentoring in STEM: Training for Mentors,/course/canvas-network-peer-mentoring-in-stem-training-for-mentors-7064
Education & Teaching,Study Abroad USA: Building Capacity for  US Institutions,/course/edx-study-abroad-usa-building-capacity-for-us-institutions-6848
Education & Teaching,(HE) Ohio Standards for Educator Preparation,/course/canvas-network-he-ohio-standards-for-educator-preparation-8061
Education & Teaching,Libraries Leading with TV Whitespace,/course/canvas-network-libraries-leading-with-tv-whitespace-8018
Education & Teaching,Design and Development of Educational Technology,/course/edx-design-and-development-of-educational-technology-2295
Education & Teaching,Future Classroom Scenarios,/course/independent-future-classroom-scenarios-10770
Education & Teaching,The World is Open! Discovering Powerful Online Resources and Tools for Learning (K-12/HE),/course/canvas-network-the-world-is-open-discovering-powerful-online-resources-and-tools-for-learning-k-12-he-8192
Education & Teaching,Making MOOCs on a Budget (HE),/course/canvas-network-making-moocs-on-a-budget-he-7307
Education & Teaching,การพัฒนาวิชาและจัดการเรียนการสอนออนไลน์บนระบบ OPEN EDX,/course/thaimooc-------open-edx-14968
Education & Teaching,Cultural Diversity in Your Classroom,/course/independent-cultural-diversity-in-your-classroom-10768
Education & Teaching,Preparing for the AP Physics C: Electricity & Magnetism Exam,/course/edx-preparing-for-the-ap-physics-c-electricity-magnetism-exam-2518
Education & Teaching,"Growth Mindset: How to Help Your Child Learn, Grow, Thrive (K-12)",/course/canvas-network-growth-mindset-how-to-help-your-child-learn-grow-thrive-k-12-8142
Humanities,Auch du kannst das. Deutsch für Asylbewerber. Ehrenamtlich.,/course/opensap-auch-du-kannst-das-deutsch-fur-asylbewerber-ehrenamtlich-5377
Humanities,"Visualizing Postwar Tokyo, Part 1",/course/edx-visualizing-postwar-tokyo-part-1-1842
Humanities,"Visualizing Postwar Tokyo, Part 2",/course/edx-visualizing-postwar-tokyo-part-2-1843
Humanities,Sports Concussion Education,/course/canvas-network-sports-concussion-education-5980
Humanities,Shakespeare On the Page and in Performance: Tragic Love,/course/edx-shakespeare-on-the-page-and-in-performance-tragic-love-6037
Humanities,Lisboa e o Mar: uma História de Chegadas e Partidas,/course/emma-lisboa-e-o-mar-uma-historia-de-chegadas-e-partidas-4115
Humanities,HealthPro Advantage: Anti-Doping Education for the Health Professional,/course/stanford-openedx-healthpro-advantage-anti-doping-education-for-the-health-professional-10465
Humanities,The organisation of cultural enterprises,/course/emma-the-organisation-of-cultural-enterprises-3740
Humanities,"MOOC # OWU: Open Wine University (University of Vine and Wine, for All)",/course/emma-mooc-owu-open-wine-university-university-of-vine-and-wine-for-all-3742
Humanities,Philosophy for Children and P.E.A.C.E.,/course/emma-philosophy-for-children-and-p-e-a-c-e-5886
Humanities,Digital Culture and Writing - Culture et Ecriture Numériques,/course/france-universite-numerique-digital-culture-and-writing-culture-et-ecriture-numeriques-4482
Humanities,Martin Luther King’s Letter from Birmingham Jail,/course/acumen-martin-luther-king-s-letter-from-birmingham-jail-3141
Humanities,"La storia, le storie",/course/eduopen-la-storia-le-storie-7704
Humanities,Percorsi di storia della letteratura italiana: l’epica cavalleresca,/course/eduopen-percorsi-di-storia-della-letteratura-italiana-l-epica-cavalleresca-7707
Education & Teaching," Language of Caring, Science of Change: How to Rapidly Improve School Climate (K-12)",/course/canvas-network-language-of-caring-science-of-change-how-to-rapidly-improve-school-climate-k-12-8144
Education & Teaching,Navigation through the Ages,/course/independent-navigation-through-the-ages-9651
Education & Teaching,CSET Math Subtest I Exam Preparation Resource,/course/canvas-network-cset-math-subtest-i-exam-preparation-resource-8423
Education & Teaching,Boosting a Sense of Initiative and Entrepreneurship in Your Students,/course/independent-boosting-a-sense-of-initiative-and-entrepreneurship-in-your-students-9650
Education & Teaching,Supporting English Learners: Resources for Leaders,/course/stanford-openedx-supporting-english-learners-resources-for-leaders-8982
Education & Teaching,Teaching Secondary Mathematics through Social Issues,/course/edx-teaching-secondary-mathematics-through-social-issues-8433
Education & Teaching,Gamify Your Canvas Course with Badgr Open Badges (K-12/HE),/course/canvas-network-gamify-your-canvas-course-with-badgr-open-badges-k-12-he-8532
Education & Teaching,Foundations of Computer Science for Teachers,/course/edx-foundations-of-computer-science-for-teachers-7838
Education & Teaching,(HE) Teacher Certification Exam Preparation,/course/canvas-network-he-teacher-certification-exam-preparation-8455
Education & Teaching,Ocean Literacy,/course/canvas-network-ocean-literacy-8379
Education & Teaching,Integrating Newly Arrived Migrant Students in Schools,/course/independent-integrating-newly-arrived-migrant-students-in-schools-10769
Education & Teaching,Innovating Instruction: Reimagining Teaching with Technology,/course/edx-innovating-instruction-reimagining-teaching-with-technology-8019
Education & Teaching,Saving Schools,/course/edx-saving-schools-8616
Education & Teaching,เทคโนโลยีและนวัตกรรมการศึกษา,/course/thaimooc-----14933
Education & Teaching,การวิจัยทางการศึกษา,/course/thaimooc-----14937
Education & Teaching,เทคนิควิธีการจัดการเรียนรู้,/course/thaimooc-------14958
Humanities,PredictionX: John Snow and the Cholera Outbreak of 1854,/course/edx-predictionx-john-snow-and-the-cholera-outbreak-of-1854-7159
Humanities,"Linguaggio, identità di genere e lingua italiana",/course/eduopen-linguaggio-identita-di-genere-e-lingua-italiana-7694
Humanities,Ethics of Sports: Do Sports Morally Matter?,/course/edx-ethics-of-sports-do-sports-morally-matter-6545
Education & Teaching,"(K-12/HE) Purposeful, Interactive Foreign Language Teaching",/course/canvas-network-k-12-he-purposeful-interactive-foreign-language-teaching-8754
Education & Teaching,Mentoring in Schools,/course/independent-mentoring-in-schools-8914
Education & Teaching,Our Wonderful Universe,/course/independent-our-wonderful-universe-8915
Education & Teaching,Shared Leadership and School Development,/course/independent-shared-leadership-and-school-development-10771
Education & Teaching,Gamification in educazione: nuove strade per apprendere!,/course/emma-gamification-in-educazione-nuove-strade-per-apprendere-8989
Education & Teaching,Enseñar STEM: mucho + que fórmulas,/course/edx-ensenar-stem-mucho-que-formulas-8742
Education & Teaching,CSET Science Subtest I Exam Preparation Resource,/course/canvas-network-cset-science-subtest-i-exam-preparation-resource-9032
Education & Teaching,CSET Math Subtest II Exam Preparation Resource,/course/canvas-network-cset-math-subtest-ii-exam-preparation-resource-9030
Education & Teaching,CSET Math Subtest III Exam Preparation Resource,/course/canvas-network-cset-math-subtest-iii-exam-preparation-resource-9031
Education & Teaching,Introduction to Online and Blended Teaching,/course/edx-introduction-to-online-and-blended-teaching-8856
Education & Teaching,Understanding Classroom Interaction,/course/edx-understanding-classroom-interaction-7198
Education & Teaching,Implementing UDL on Canvas (K-12/HE),/course/canvas-network-implementing-udl-on-canvas-k-12-he-9412
Education & Teaching,Instructional Evaluation Service Course: Gain Experience For Good (HE),/course/canvas-network-instructional-evaluation-service-course-gain-experience-for-good-he-8007
Education & Teaching,Introduction to Open Education,/course/edx-introduction-to-open-education-8421
Education & Teaching,CSET Science Subtest II Exam Preparation Resource,/course/canvas-network-cset-science-subtest-ii-exam-preparation-resource-9805
Education & Teaching,Moving to Maths 2.0,/course/independent-moving-to-maths-2-0-10765
Education & Teaching,Preparing for College: Writing Proficiency,/course/canvas-network-preparing-for-college-writing-proficiency-9619
Science,Effects of Radiation: An Introduction to Radiation and Radioactivity,/course/edx-effects-of-radiation-an-introduction-to-radiation-and-radioactivity-3505
Science,Coasts and Communities,/course/open-education-by-blackboard-coasts-and-communities-783
Science,일반인을 위한 일반상대성이론,/course/open-education-by-blackboard----4141
Science,Quantum Mechanics for IT/NT/BT,/course/open-education-by-blackboard-quantum-mechanics-for-it-nt-bt-4142
Science,The Environment and Public Advocacy: Climate Change and Hydraulic Fracturing,/course/open-education-by-blackboard-the-environment-and-public-advocacy-climate-change-and-hydraulic-fracturing-4145
Science,Introduction to Bioelectricity,/course/edx-introduction-to-bioelectricity-3921
Science,"Faster, Higher, Stronger",/course/independent-faster-higher-stronger-4527
Science,"Recover Quicker, Perform Better",/course/independent-recover-quicker-perform-better-4528
Science,Atomic and Optical Physics I part 1: Resonance,/course/edx-atomic-and-optical-physics-i-part-1-resonance-4086
Science,Chemistry and Society 化学与社会,/course/edx-chemistry-and-society--2142
Science,Biología Humana,/course/edx-biologia-humana-4082
Science,"Fundamentals of Nanoelectronics, Part B:  Quantum Transport",/course/edx-fundamentals-of-nanoelectronics-part-b-quantum-transport-3960
Science,Atomic and Optical Physics I part 2: Atomic structure and atoms in external fields,/course/edx-atomic-and-optical-physics-i-part-2-atomic-structure-and-atoms-in-external-fields-4383
